target,feature,n_group_0,n_group_1,mean_group_0,mean_group_1,median_group_0,median_group_1,std_group_0,std_group_1,mean_difference,median_difference,t_stat,p_value,cohen_d,effect_magnitude,direction,p_fdr,significant_fdr
remember,theta_rel,9507,11560,0.2575103686544727,0.25491827043179127,0.2351214469841146,0.23293336341210835,0.13009144039807513,0.12545249385430518,-0.002592098222681416,-0.0021880835720062553,-1.4624363133384997,0.14363740493259564,-0.020319536464733817,negligible,negative,0.2365792551830987,False
remember,theta_frontoparietal_ratio,9507,11560,0.8632660938365917,0.8763715062722076,0.6807679924619336,0.6880377491741687,0.6444692126536398,0.6859314745649556,0.013105412435615915,0.007269756712235065,1.4266205020541785,0.15370439617123433,0.019632407961327408,negligible,positive,0.2459270338739749,False
remember,theta_alpha_frontal_ratio,9507,11560,2.053132725134136,2.015673490956286,1.497847702043532,1.4592886945144836,2.01294211066953,2.00407419282043,-0.03745923417785013,-0.038559007529048284,-1.3467597979865207,0.17807267621291786,-0.018654245860575538,negligible,negative,0.27700194077565,False
remember,alpha_frontoparietal_diff,9507,11560,-1.890168248953389,-1.8217482822522455,-0.608427474886459,-0.5686505721238762,3.7904114649813705,3.848807077028103,0.06841996670114359,0.03977690276258283,1.2947153309142434,0.19543310337362746,0.01789896586522177,negligible,positive,0.28800667865587204,False
remember,delta_occipital,9507,11560,5.553824576242907,6.028620076189792,2.007288640624895,1.953740195590688,22.257048869169218,30.77134735413737,0.4747954999468851,-0.05354844503420697,1.296964337845435,0.19465788669879244,0.017417061425183202,negligible,positive,0.28800667865587204,False
remember,beta_abs,9507,11560,0.3551834144345519,0.3610088161133898,0.3072805406205033,0.2948038631551062,0.3184660245885602,0.3416613695603796,0.005825401678837883,-0.012476677465397101,1.278350298422123,0.20114024688258464,0.017578419247675663,negligible,positive,0.2888167647544805,False
remember,alpha_frontoparietal_ratio,9507,11560,0.5657641815763701,0.5724619842773324,0.4798198743575481,0.48241568019137804,0.3782906071458238,0.4012366970664253,0.006697802700962319,0.002595805833829956,1.244201044220816,0.213439683116209,0.01712780302095137,negligible,positive,0.2988155563626926,False
remember,alpha_abs,9507,11560,1.877276150512333,1.8313899520598664,0.9831575482937016,0.9563793726929815,2.7057329924293545,2.707535489557378,-0.04588619845246655,-0.026778175600720155,-1.2245200274510744,0.22077033131677354,-0.016952681002849107,negligible,negative,0.3015399647253492,False
remember,beta_parietal,9507,11560,0.34680908396612703,0.35224393553923705,0.2661890454385959,0.2566670681128631,0.34349701048796494,0.3653700160483274,0.005434851573110022,-0.009521977325732789,1.1103353859206737,0.2668674321697287,0.015280774549580604,negligible,positive,0.3558232428929716,False
remember,alpha_beta_parietal_ratio,9507,11560,8.56093572036839,8.43786405980346,5.900903600103262,5.823421099330101,8.189192698910178,8.176187187403714,-0.12307166056493024,-0.07748250077316055,-1.0862443074500483,0.27738383368942826,-0.01504164959429428,negligible,negative,0.3612440624792554,False
remember,theta_alpha_parietal_ratio,9507,11560,1.452020595849345,1.430479972091456,1.0419107895450277,1.0056518602255151,1.533574026752808,1.5249208392079985,-0.02154062375788901,-0.03625892931951258,-1.017087664794677,0.30912388323053996,-0.014089596638575067,negligible,negative,0.39343039683886905,False
remember,alpha_frontal,9507,11560,1.2643985839530836,1.2401426569848744,0.6694094296524153,0.6545975951532219,1.7959198341781888,1.7499400391213409,-0.024255926968209218,-0.014811834499193433,-0.9868271548115571,0.3237392710729241,-0.013697435060484677,negligible,negative,0.3941173734800816,False
remember,theta_alpha_ratio,9507,11560,1.5881428165022198,1.5685730330350924,1.214274466871894,1.1965534116304144,1.4262797348557528,1.4302744422818072,-0.019569783467127344,-0.01772105524147971,-0.9897639593297285,0.32230129690166054,-0.013699791054905801,negligible,negative,0.3941173734800816,False
remember,delta_rel,9507,11560,0.4140516977084771,0.41149521106952724,0.3906901299672807,0.39132095499349134,0.19213192157932818,0.1876249296990437,-0.002556486638949862,0.0006308250262106463,-0.9712588788236819,0.3314310693088014,-0.013478456681684174,negligible,negative,0.3948965932189974,False
remember,beta_frontal,9507,11560,0.3765760423561036,0.3815292709890467,0.2770659441630305,0.2714889221071509,0.44142511020460085,0.4474787454865047,0.0049532286329431185,-0.005577022055879566,0.8054549025251939,0.42056661400162143,0.011136929269049894,negligible,positive,0.49066104966855834,False
remember,theta_alpha_occipital_ratio,9507,11560,1.8109567607961539,1.8408542195470687,0.9898382514984664,0.9791459086981527,2.837877682500145,2.9635285492720134,0.029897458750914874,-0.010692342800313726,0.7458416424397041,0.45577159748819446,0.010282880210178902,negligible,positive,0.5208818257007937,False
remember,alpha_occipital,9507,11560,4.287411310201857,4.370165651510288,1.330900205960777,1.2625566496211693,10.514347256042571,11.148625687825636,0.08275434130843085,-0.06834355633960776,0.5531687280838157,0.5801538593957482,0.0076152108796948064,negligible,positive,0.6195672198226734,False
remember,gamma_rel,9507,11560,0.03184450565890656,0.03209214171404125,0.0229039386496442,0.023373732158489702,0.03377840139748249,0.03173591456989386,0.000247636055134684,0.00046979350884550006,0.5441038980302835,0.5863761187607445,0.007579124147058693,negligible,positive,0.6195672198226734,False
remember,delta_frontoparietal_ratio,9507,11560,1.2942753574225057,1.303423779787817,0.9878781427381546,0.9829839046158249,1.0526685525445234,1.3266663255883453,0.009148422365311326,-0.004894238122329697,0.5579859496223334,0.5768599159559353,0.007556175307140193,negligible,positive,0.6195672198226734,False
remember,alpha_beta_temporal_ratio,9507,11560,4.549670398379389,4.510060932189444,2.9358464782860763,2.9984703259721566,4.999550065635605,4.886669020996874,-0.039609466189944875,0.06262384768608031,-0.5780789089705242,0.5632173202639649,-0.008021474484627892,negligible,negative,0.6195672198226734,False
remember,theta_alpha_central_ratio,9507,11560,1.577259569941138,1.5732364968714594,1.1395931781760722,1.1240543618899999,1.5063294730686527,1.5137038019136173,-0.00402307306967864,-0.015538816286072343,-0.1924764397389245,0.8473709443453776,-0.0026636156982537277,negligible,negative,0.8787550533952064,False
remember,gamma_frontal,9507,11560,0.1849084842535074,0.18540313264746439,0.1115759960928353,0.1125752606302258,0.339196898783928,0.37492395421036073,0.0004946483939569923,0.000999264537390493,0.10042313870353956,0.9200093650043815,0.001376924039651029,negligible,positive,0.9318645678505734,False
remember,beta_frontoparietal_diff,9507,11560,0.029766958389976582,0.02928533544980968,-1.2004154624146822e-05,-1.4521497478981362e-05,0.4117523190987018,0.4008185815940254,-0.0004816229401669002,-2.5173428548345395e-06,-0.08550022696958966,0.9318645678505733,-0.0011868798601503002,negligible,negative,0.9318645678505734,False
