run,channel_index,channel,std,mean,min,max,high_amplitude_100_percent,high_amplitude_200_percent,clip_percent
3,22,FC5,50.235059187623015,51.244207248188616,-1000.0,1000.0001220703125,15.941691035595444,0.6151053746092568,0.009453463749117676
3,23,FC3,52.53015586906353,52.691235925832004,-1000.0,1000.0001220703125,18.03657860239992,0.3932640919632953,0.009453463749117676
3,24,FC1,49.884033952804565,77.79663221528347,-1000.0,1000.0001220703125,27.994857315720477,0.9447161439951599,0.009453463749117676
3,25,FCZ,51.374616318473954,65.89277791045005,-1000.0,1000.0001220703125,22.846500957950994,0.5426288191993547,0.009453463749117676
3,26,FC2,50.18403200874999,59.54029326655592,-1000.0,1000.0001220703125,20.403095694262376,0.2728899868911969,0.009453463749117676
3,27,FC4,48.73260061454705,62.17077718179236,-1000.0,1000.0001220703125,21.1278612483614,0.3144852273873147,0.008823232832509832
3,28,FC6,47.82981877557258,63.816909677391195,-1000.0,1000.0001220703125,22.129928405767874,0.5199405062014723,0.008823232832509832
3,29,FT8,48.24357520663412,45.99176572980726,-1000.0,1000.0001220703125,15.034158515680145,0.6125844509428255,0.008823232832509832
3,30,FT10,47.26868675640054,64.51681850879432,-1000.0,1000.0001220703125,22.44630432590501,0.8564838156700614,0.008823232832509832
3,31,T7,30.771721779442558,7.80640707566081,-1000.0,1000.0001220703125,0.9346324493294342,0.013234849248764747,0.010083694665725522
3,32,C5,46.887610847244,47.537144258505755,-1000.0,1000.0001220703125,14.040914591106182,0.26784813955833414,0.009453463749117676
3,33,C3,44.626076946681884,64.7789976219589,-1000.0,1000.0001220703125,20.912952505798124,0.37057577896541294,0.008823232832509832
3,34,C1,49.532345578709155,94.22888442325304,-1000.0,1000.0001220703125,37.592643944741354,3.175733588786932,0.008823232832509832
3,35,CZ,50.74266531363077,59.00717480441594,-1000.0,1000.0001220703125,20.16864979328426,0.2514621357265302,0.008823232832509832
3,36,C2,49.370133128291826,70.12774513248988,-1000.0,1000.0001220703125,24.37796208530806,0.3869617827972169,0.008823232832509832
3,37,C4,46.40269290142526,63.70879307344022,-1000.0,1000.0001220703125,20.99866391045679,0.17961581123323586,0.008823232832509832
3,38,C6,45.73124132068268,75.47535085691314,-1000.0,1000.0001220703125,26.954346072400924,0.44305233437531516,0.008823232832509832
3,39,T8,47.329912696950565,64.50007692418482,-1000.0,1000.0001220703125,22.030982151860442,0.5867449833619037,0.008823232832509832
