subject,run,trial,memory_cond,probe_role,probe_letter,response_role,feedback_role,feedback_value,rt_ms,click_count,response_feedback_consistent,behavior,status,issues,source_file
sub-020,1,1,5,probe_target,R,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-020,1,2,5,probe_target,L,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-020,1,3,3,probe_not_shown,S,ignored_correct,feedback_correct,correct,503.6780753999992,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-020,1,4,7,probe_target,Z,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-020,1,5,7,probe_not_shown,G,ignored_correct,feedback_correct,correct,479.171843899996,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-020,1,6,3,probe_not_shown,L,ignored_correct,feedback_correct,correct,502.67782105000515,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-020,1,7,7,probe_not_shown,L,ignored_correct,feedback_correct,correct,493.525493750014,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-020,1,8,7,probe_not_shown,B,ignored_correct,feedback_correct,correct,697.9274692000035,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-020,1,9,3,probe_target,D,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-020,1,10,7,probe_not_shown,F,,feedback_incorrect,wrong,,1,,wrong,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-020,1,11,3,probe_target,V,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-020,1,12,7,probe_not_shown,C,ignored_correct,feedback_correct,correct,558.2919626499934,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-020,1,13,3,probe_target,B,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-020,1,14,3,probe_target,V,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-020,1,15,5,probe_target,G,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-020,1,16,5,probe_not_shown,J,ignored_correct,feedback_correct,correct,575.5963627999881,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-020,1,17,5,probe_not_shown,Q,ignored_correct,feedback_correct,correct,547.4392030000163,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-020,1,18,3,probe_target,J,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-020,1,19,7,probe_target,M,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-020,1,20,5,probe_target,R,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-020,1,21,3,probe_target,C,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-020,1,22,5,probe_not_shown,T,ignored_correct,feedback_correct,correct,588.0495294000139,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-020,1,23,7,probe_target,B,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-020,1,24,5,probe_target,L,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-020,1,25,5,probe_target,J,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-020,2,1,3,probe_target,L,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-020,2,2,7,probe_target,Z,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-020,2,3,5,probe_target,P,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-020,2,4,7,probe_not_shown,Z,ignored_correct,feedback_correct,correct,761.092805399996,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-020,2,5,3,probe_target,K,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-020,2,6,5,probe_not_shown,J,ignored_correct,feedback_correct,correct,506.32826665000175,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-020,2,7,3,probe_not_shown,Q,ignored_correct,feedback_correct,correct,460.0165346499998,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-020,2,8,3,probe_target,S,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-020,2,9,7,probe_not_shown,Y,ignored_correct,feedback_correct,correct,868.3199689500034,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-020,2,10,3,probe_not_shown,X,ignored_correct,feedback_correct,correct,552.1398719499994,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-020,2,11,3,probe_not_shown,B,ignored_correct,feedback_correct,correct,482.67227394999645,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-020,2,12,7,probe_not_shown,L,ignored_correct,feedback_correct,correct,511.47957160000806,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-020,2,13,7,probe_target,S,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-020,2,14,5,probe_not_shown,Z,ignored_correct,feedback_correct,correct,807.1544740500103,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-020,2,15,5,probe_not_shown,Q,ignored_correct,feedback_correct,correct,582.4475497499807,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-020,2,16,5,probe_target,K,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-020,2,17,3,probe_target,P,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-020,2,18,5,probe_target,X,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-020,2,19,7,probe_target,G,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-020,2,20,5,probe_target,Q,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-020,2,21,5,probe_not_shown,L,ignored_correct,feedback_correct,correct,541.8372620000155,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-020,2,22,7,probe_not_shown,X,ignored_correct,feedback_correct,correct,677.471621899982,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-020,2,23,3,probe_target,R,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-020,2,24,3,probe_target,R,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-020,2,25,7,probe_target,X,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-020,3,1,3,probe_target,R,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-020,3,2,7,probe_target,G,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-020,3,3,3,probe_target,T,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-020,3,4,7,probe_target,N,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-020,3,5,5,probe_target,Q,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-020,3,6,7,probe_target,W,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-020,3,7,7,probe_target,P,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-020,3,8,3,probe_not_shown,M,ignored_correct,feedback_correct,correct,403.65173650001816,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-020,3,9,3,probe_not_shown,Z,ignored_correct,feedback_correct,correct,525.0323292499961,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-020,3,10,5,probe_target,W,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-020,3,11,5,probe_not_shown,V,ignored_correct,feedback_correct,correct,537.3854427500046,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-020,3,12,5,probe_target,F,ignored_incorrect,feedback_incorrect,wrong,953.1402297000168,2,True,wrong,OK,,sub-020_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-020,3,13,3,probe_not_shown,Y,ignored_correct,feedback_correct,correct,780.5967417999927,1,True,correct,CHECK,unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-020,3,14,3,probe_not_shown,F,ignored_correct,feedback_correct,correct,553.5395142500056,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-020,3,15,3,probe_target,B,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-020,3,16,7,probe_target,C,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-020,3,17,7,probe_target,R,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-020,3,18,5,probe_not_shown,H,ignored_correct,feedback_correct,correct,438.51052229999914,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-020,3,19,5,probe_not_shown,B,ignored_correct,feedback_correct,correct,904.7280279000115,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-020,3,20,7,probe_not_shown,Y,ignored_correct,feedback_correct,correct,738.4361155999941,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-020,3,21,7,probe_not_shown,P,ignored_correct,feedback_correct,correct,821.2569897999929,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-020,3,22,5,probe_not_shown,G,ignored_correct,feedback_correct,correct,663.1671447999834,2,True,correct,OK,,sub-020_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-020,3,23,5,probe_target,H,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-020,3,24,3,probe_target,K,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-020,3,25,7,probe_target,V,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-020_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-021,1,1,7,probe_not_shown,L,ignored_correct,feedback_correct,correct,444.1635771000001,2,True,correct,OK,,sub-021_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-021,1,2,3,probe_target,V,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-021,1,3,7,probe_not_shown,F,ignored_correct,feedback_correct,correct,368.59425324999756,2,True,correct,OK,,sub-021_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-021,1,4,3,probe_not_shown,L,ignored_correct,feedback_correct,correct,397.6016707000017,2,True,correct,OK,,sub-021_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-021,1,5,7,probe_target,Z,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-021,1,6,3,probe_target,B,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-021,1,7,5,probe_target,J,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-021,1,8,7,probe_not_shown,B,ignored_correct,feedback_correct,correct,377.54654244999983,2,True,correct,OK,,sub-021_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-021,1,9,3,probe_target,D,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-021,1,10,5,probe_not_shown,T,ignored_correct,feedback_correct,correct,350.48962370000663,2,True,correct,OK,,sub-021_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-021,1,11,3,probe_not_shown,S,ignored_correct,feedback_correct,correct,402.55293684997014,2,True,correct,OK,,sub-021_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-021,1,12,5,probe_target,R,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-021,1,13,7,probe_not_shown,C,ignored_correct,feedback_correct,correct,310.37936714998796,2,True,correct,OK,,sub-021_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-021,1,14,5,probe_not_shown,Q,ignored_correct,feedback_correct,correct,349.03925279999385,2,True,correct,OK,,sub-021_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-021,1,15,7,probe_target,B,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-021,1,16,5,probe_target,R,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-021,1,17,3,probe_target,J,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-021,1,18,7,probe_not_shown,G,ignored_correct,feedback_correct,correct,400.6024380500021,2,True,correct,OK,,sub-021_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-021,1,19,5,probe_target,L,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-021,1,20,5,probe_target,G,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-021,1,21,7,probe_target,M,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-021,1,22,5,probe_target,L,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-021,1,23,5,probe_not_shown,J,ignored_correct,feedback_correct,correct,369.04436835000524,2,True,correct,OK,,sub-021_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-021,1,24,3,probe_target,C,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-021,1,25,3,probe_target,V,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-021,2,0,0,,,ignored_correct,,,,1,,correct,CHECK,missing_probe;missing_feedback;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-021,2,1,5,probe_target,Q,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-021,2,2,3,probe_target,R,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-021,2,3,3,probe_not_shown,X,ignored_correct,feedback_correct,correct,272.5198808999994,2,True,correct,OK,,sub-021_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-021,2,4,7,probe_not_shown,X,ignored_correct,feedback_correct,correct,275.8207273000007,2,True,correct,OK,,sub-021_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-021,2,5,7,probe_target,X,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-021,2,6,7,probe_target,S,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-021,2,7,3,probe_target,P,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-021,2,8,7,probe_not_shown,L,ignored_correct,feedback_correct,correct,578.3983157499897,2,True,correct,OK,,sub-021_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-021,2,9,3,probe_target,L,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-021,2,10,5,probe_target,P,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-021,2,11,5,probe_not_shown,Q,ignored_correct,feedback_correct,correct,328.63427004998084,2,True,correct,OK,,sub-021_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-021,2,12,3,probe_target,R,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-021,2,13,7,probe_not_shown,Y,ignored_correct,feedback_correct,correct,327.03385959999287,2,True,correct,OK,,sub-021_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-021,2,14,3,probe_not_shown,B,ignored_correct,feedback_correct,correct,420.60785430000396,2,True,correct,OK,,sub-021_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-021,2,15,3,probe_target,S,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-021,2,16,3,probe_not_shown,Q,ignored_correct,feedback_correct,correct,302.17748584999936,2,True,correct,OK,,sub-021_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-021,2,17,5,probe_not_shown,L,ignored_correct,feedback_correct,correct,311.22980709999683,2,True,correct,OK,,sub-021_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-021,2,18,5,probe_not_shown,J,ignored_correct,feedback_correct,correct,309.3293197499879,2,True,correct,OK,,sub-021_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-021,2,19,3,probe_target,K,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-021,2,20,7,probe_target,Z,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-021,2,21,5,probe_not_shown,Z,ignored_correct,feedback_correct,correct,287.92383085004985,2,True,correct,OK,,sub-021_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-021,2,22,7,probe_target,G,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-021,2,23,7,probe_not_shown,Z,,feedback_incorrect,wrong,,1,,wrong,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-021,2,24,5,probe_target,X,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-021,2,25,5,probe_target,K,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-2_eeg_events.csv
sub-021,3,1,5,probe_target,H,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-021,3,2,3,probe_not_shown,Z,ignored_correct,feedback_correct,correct,361.1424165499993,2,True,correct,OK,,sub-021_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-021,3,3,3,probe_target,T,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-021,3,4,3,probe_not_shown,F,ignored_correct,feedback_correct,correct,277.1709282000011,2,True,correct,OK,,sub-021_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-021,3,5,3,probe_not_shown,M,ignored_correct,feedback_correct,correct,255.41536094999174,2,True,correct,OK,,sub-021_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-021,3,6,7,probe_target,C,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-021,3,7,5,probe_target,W,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-021,3,8,3,probe_target,B,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-021,3,9,7,probe_target,R,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-021,3,10,5,probe_not_shown,G,ignored_correct,feedback_correct,correct,393.80077390000224,2,True,correct,OK,,sub-021_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-021,3,11,7,probe_target,W,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-021,3,12,5,probe_not_shown,B,ignored_correct,feedback_correct,correct,406.6540630499949,1,True,correct,CHECK,unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-021,3,13,7,probe_target,V,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-021,3,14,5,probe_target,Q,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-021,3,15,7,probe_not_shown,P,ignored_correct,feedback_correct,correct,452.71585029998096,1,True,correct,CHECK,unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-021,3,16,5,probe_target,F,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-021,3,17,7,probe_target,G,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-021,3,18,7,probe_target,P,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-021,3,19,5,probe_not_shown,V,ignored_correct,feedback_correct,correct,259.61643605001154,2,True,correct,OK,,sub-021_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-021,3,20,3,probe_target,R,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-021_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-021,3,21,5,probe_not_shown,H,ignored_correct,feedback_correct,correct,312.42995105002774,2,True,correct,OK,,sub-021_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-021,3,22,3,probe_target,K,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-021,3,23,7,probe_not_shown,Y,ignored_correct,feedback_correct,correct,381.647663849988,2,True,correct,OK,,sub-021_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-021,3,24,3,probe_not_shown,Y,ignored_correct,feedback_correct,correct,348.08907624997664,2,True,correct,OK,,sub-021_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-021,3,25,7,probe_target,N,,feedback_correct,correct,,1,,correct,CHECK,missing_response;unexpected_click_count_1,sub-021_ses-01_task-WorkingMemory_run-3_eeg_events.csv
sub-022,1,1,7,probe_target,M,,feedback_correct,correct,,0,,correct,CHECK,missing_response;unexpected_click_count_0,sub-022_ses-01_task-WorkingMemory_run-1_eeg_events.csv
sub-022,1,2,5,probe_not_shown,J,ignored_correct,feedback_correct,correct,635.4612026943869,2,True,correct,OK,,sub-022_ses-01_task-WorkingMemory_run-1_eeg_events.csv
