subject,feature,remember_effect_size,correct_effect_size,remember_abs_effect,correct_abs_effect
sub-002,alpha_frontal,0.06539242613111332,,0.06539242613111332,
sub-002,beta_frontal,0.08106894120463734,,0.08106894120463734,
sub-002,gamma_frontal,0.05019106714285878,,0.05019106714285878,
sub-002,delta_central,0.05645417246714183,,0.05645417246714183,
sub-002,theta_central,-0.009988963301245657,,0.009988963301245657,
sub-002,alpha_central,-0.05194807343291752,,0.05194807343291752,
sub-002,beta_central,-0.02048565691052367,,0.02048565691052367,
sub-002,gamma_central,0.01116787118692521,,0.01116787118692521,
sub-002,delta_parietal,-0.017186677667095175,,0.017186677667095175,
sub-002,theta_parietal,-0.06630070432363426,,0.06630070432363426,
sub-002,beta_parietal,0.061371595732714036,,0.061371595732714036,
sub-002,gamma_parietal,0.05656128109097832,,0.05656128109097832,
sub-002,delta_occipital,-0.039343551519690496,,0.039343551519690496,
sub-002,theta_occipital,-0.003584352829589551,,0.003584352829589551,
sub-002,alpha_occipital,0.013909449649853814,,0.013909449649853814,
sub-002,beta_occipital,0.0007310155413073416,,0.0007310155413073416,
sub-002,gamma_occipital,0.010657100168314995,,0.010657100168314995,
sub-002,delta_temporal,0.006833852445537152,,0.006833852445537152,
sub-002,theta_temporal,0.03723911757103522,,0.03723911757103522,
sub-002,alpha_temporal,-0.011269222704362805,,0.011269222704362805,
sub-002,beta_temporal,0.015219576839643706,,0.015219576839643706,
sub-002,gamma_temporal,0.009732050367790316,,0.009732050367790316,
sub-002,theta_alpha_frontal_ratio,-0.05292397200340789,,0.05292397200340789,
sub-002,alpha_beta_frontal_ratio,0.0013925920281986136,,0.0013925920281986136,
sub-002,theta_alpha_central_ratio,-0.0006285039030491649,,0.0006285039030491649,
sub-002,alpha_beta_central_ratio,-0.02596232784145937,,0.02596232784145937,
sub-002,theta_alpha_parietal_ratio,-0.06415575551131468,,0.06415575551131468,
sub-002,alpha_beta_parietal_ratio,0.001206065408308795,,0.001206065408308795,
sub-002,theta_alpha_occipital_ratio,0.03447529983665389,,0.03447529983665389,
sub-002,alpha_beta_occipital_ratio,0.012205721463785662,,0.012205721463785662,
sub-002,theta_alpha_temporal_ratio,0.09431074887533356,,0.09431074887533356,
sub-002,alpha_beta_temporal_ratio,-0.04168441010923674,,0.04168441010923674,
sub-002,delta_frontoparietal_diff,0.02845236790231388,,0.02845236790231388,
sub-002,delta_frontoparietal_ratio,0.05685133891152707,,0.05685133891152707,
sub-002,theta_frontoparietal_diff,0.046758347466085703,,0.046758347466085703,
sub-002,theta_frontoparietal_ratio,0.07290844574585588,,0.07290844574585588,
sub-002,alpha_frontoparietal_diff,0.02330362382006475,,0.02330362382006475,
sub-002,alpha_frontoparietal_ratio,0.012895000248201177,,0.012895000248201177,
sub-002,beta_frontoparietal_diff,-0.012848447942122164,,0.012848447942122164,
sub-002,beta_frontoparietal_ratio,0.019755595298748676,,0.019755595298748676,
sub-002,gamma_frontoparietal_ratio,-0.055672563122624336,,0.055672563122624336,
sub-003,delta_abs,0.0002248208380170041,,0.0002248208380170041,
sub-003,theta_abs,0.07769935305298546,,0.07769935305298546,
sub-003,alpha_abs,0.08375058307406608,,0.08375058307406608,
sub-003,beta_abs,-0.162134013962684,,0.162134013962684,
sub-003,gamma_abs,-0.2647642529107697,,0.2647642529107697,
sub-003,delta_rel,-0.09577725827057404,,0.09577725827057404,
sub-003,theta_rel,0.08481820680072569,,0.08481820680072569,
sub-003,alpha_rel,0.12743243484813285,,0.12743243484813285,
sub-003,beta_rel,-0.11501066843586334,,0.11501066843586334,
sub-003,gamma_rel,-0.1591263526608605,,0.1591263526608605,
sub-003,theta_alpha_ratio,-0.03511157763086535,,0.03511157763086535,
sub-003,theta_beta_ratio,0.12933810215115046,,0.12933810215115046,
sub-003,alpha_beta_ratio,0.19288715869319803,,0.19288715869319803,
sub-003,delta_theta_ratio,-0.023963377775870796,,0.023963377775870796,
sub-003,alpha_frontal,0.07689761519084691,,0.07689761519084691,
sub-003,beta_frontal,-0.27936298583497055,,0.27936298583497055,
sub-003,gamma_frontal,-0.30877121336446867,,0.30877121336446867,
sub-003,delta_central,0.030432671634752453,,0.030432671634752453,
sub-003,theta_central,0.040932841385876724,,0.040932841385876724,
sub-003,alpha_central,0.08335149237066478,,0.08335149237066478,
sub-003,beta_central,0.08632767149547171,,0.08632767149547171,
sub-003,gamma_central,-0.15682670727251719,,0.15682670727251719,
sub-003,delta_parietal,-0.020586020068582175,,0.020586020068582175,
sub-003,theta_parietal,0.055705696364110706,,0.055705696364110706,
sub-003,beta_parietal,0.11359597917811369,,0.11359597917811369,
sub-003,gamma_parietal,0.025281967547589122,,0.025281967547589122,
sub-003,delta_occipital,0.07888199084805825,,0.07888199084805825,
sub-003,theta_occipital,0.11883280353240078,,0.11883280353240078,
sub-003,alpha_occipital,0.08718345705813824,,0.08718345705813824,
sub-003,beta_occipital,0.08767816869242612,,0.08767816869242612,
sub-003,gamma_occipital,-0.009173624598761511,,0.009173624598761511,
sub-003,delta_temporal,0.015434923503729906,,0.015434923503729906,
sub-003,theta_temporal,0.0478184882776315,,0.0478184882776315,
sub-003,alpha_temporal,0.079592060819801,,0.079592060819801,
sub-003,beta_temporal,0.04502334581356752,,0.04502334581356752,
sub-003,gamma_temporal,0.043171518256973046,,0.043171518256973046,
sub-003,theta_alpha_frontal_ratio,-0.02457638908925125,,0.02457638908925125,
sub-003,alpha_beta_frontal_ratio,0.25683882503117356,,0.25683882503117356,
sub-003,theta_alpha_central_ratio,-0.07023358392563045,,0.07023358392563045,
sub-003,alpha_beta_central_ratio,0.10158398019605538,,0.10158398019605538,
sub-003,theta_alpha_parietal_ratio,-0.06415296745512564,,0.06415296745512564,
sub-003,alpha_beta_parietal_ratio,-0.010095396748667983,,0.010095396748667983,
sub-003,theta_alpha_occipital_ratio,0.02141091229541135,,0.02141091229541135,
sub-003,alpha_beta_occipital_ratio,-6.543891449321507e-05,,6.543891449321507e-05,
sub-003,theta_alpha_temporal_ratio,0.03509953550756812,,0.03509953550756812,
sub-003,alpha_beta_temporal_ratio,0.04556138023606781,,0.04556138023606781,
sub-003,delta_frontoparietal_diff,0.013403895361811479,,0.013403895361811479,
sub-003,delta_frontoparietal_ratio,0.04062460118628448,,0.04062460118628448,
sub-003,theta_frontoparietal_diff,0.0020020843047849632,,0.0020020843047849632,
sub-003,theta_frontoparietal_ratio,0.019264375627034626,,0.019264375627034626,
sub-003,alpha_frontoparietal_diff,-0.041149124531659025,,0.041149124531659025,
sub-003,alpha_frontoparietal_ratio,0.0335032179081184,,0.0335032179081184,
sub-003,beta_frontoparietal_diff,-0.33316803468181666,,0.33316803468181666,
sub-003,beta_frontoparietal_ratio,-0.24734358490153668,,0.24734358490153668,
sub-003,gamma_frontoparietal_ratio,-0.2408114720658283,,0.2408114720658283,
sub-004,delta_abs,-0.05985915825252776,0.2578573760522809,0.05985915825252776,0.2578573760522809
sub-004,theta_abs,-0.059846839750675715,0.2600487013660519,0.059846839750675715,0.2600487013660519
sub-004,alpha_abs,-0.17902494515731918,0.29598742803052197,0.17902494515731918,0.29598742803052197
sub-004,beta_abs,-0.04910362166662038,0.20686305456358753,0.04910362166662038,0.20686305456358753
sub-004,gamma_abs,0.086733167406979,0.056271329318209176,0.086733167406979,0.056271329318209176
sub-004,delta_rel,0.06303745881664319,-0.06602887325691831,0.06303745881664319,0.06602887325691831
sub-004,theta_rel,0.13643752901668577,-0.14413445763964988,0.13643752901668577,0.14413445763964988
sub-004,alpha_rel,-0.16002861707679777,0.186984084551028,0.16002861707679777,0.186984084551028
sub-004,beta_rel,0.05068184152718768,-0.16160789401141878,0.05068184152718768,0.16160789401141878
sub-004,gamma_rel,0.10457613118412658,-0.06800822858511194,0.10457613118412658,0.06800822858511194
sub-004,theta_alpha_ratio,0.12984352377413885,-0.21928766076751918,0.12984352377413885,0.21928766076751918
sub-004,theta_beta_ratio,0.022952455644631678,0.03366479309497246,0.022952455644631678,0.03366479309497246
sub-004,alpha_beta_ratio,-0.18204500612730876,0.3321543556538437,0.18204500612730876,0.3321543556538437
sub-004,delta_theta_ratio,-0.12287300628641586,0.09865502011011862,0.12287300628641586,0.09865502011011862
sub-004,alpha_frontal,-0.1344961223632058,0.3331902400105177,0.1344961223632058,0.3331902400105177
sub-004,beta_frontal,0.018325687443861243,0.10138521974433339,0.018325687443861243,0.10138521974433339
sub-004,gamma_frontal,0.10357834657394614,0.005981326568349246,0.10357834657394614,0.005981326568349246
sub-004,delta_central,-0.03165947013111094,0.2225594730350432,0.03165947013111094,0.2225594730350432
sub-004,theta_central,-0.02961499451606554,0.2107456334942676,0.02961499451606554,0.2107456334942676
sub-004,alpha_central,-0.20934556576802782,0.3031637981492475,0.20934556576802782,0.3031637981492475
sub-004,beta_central,-0.13679374987522733,0.30515578970001306,0.13679374987522733,0.30515578970001306
sub-004,gamma_central,0.06652113275099208,0.14920483860435285,0.06652113275099208,0.14920483860435285
sub-004,delta_parietal,-0.03941903828371454,0.24311538704247196,0.03941903828371454,0.24311538704247196
sub-004,theta_parietal,-0.03742180833133364,0.3103422049574775,0.03742180833133364,0.3103422049574775
sub-004,beta_parietal,-0.11274308828402281,0.24617200720973081,0.11274308828402281,0.24617200720973081
sub-004,gamma_parietal,0.038491094431116694,0.1711143502198045,0.038491094431116694,0.1711143502198045
sub-004,delta_occipital,-0.040001376819378896,0.26242159548402383,0.040001376819378896,0.26242159548402383
sub-004,theta_occipital,-0.05096840891941918,0.32491334603457245,0.05096840891941918,0.32491334603457245
sub-004,alpha_occipital,-0.15787747130930552,0.16930162443531513,0.15787747130930552,0.16930162443531513
sub-004,beta_occipital,-0.12161081763960994,0.16810838961252939,0.12161081763960994,0.16810838961252939
sub-004,gamma_occipital,-0.053293239348917665,0.15325600760722746,0.053293239348917665,0.15325600760722746
sub-004,delta_temporal,-0.05425696067139266,0.22807603463574616,0.05425696067139266,0.22807603463574616
sub-004,theta_temporal,-0.029153993181898215,0.2256915431891582,0.029153993181898215,0.2256915431891582
sub-004,alpha_temporal,-0.11129587579878629,0.3048125940121992,0.11129587579878629,0.3048125940121992
sub-004,beta_temporal,-0.08297315321258548,0.3016398484530897,0.08297315321258548,0.3016398484530897
sub-004,gamma_temporal,-0.1046519705639591,0.19343438610612473,0.1046519705639591,0.19343438610612473
sub-004,theta_alpha_frontal_ratio,0.060439198411478476,-0.268497271026605,0.060439198411478476,0.268497271026605
sub-004,alpha_beta_frontal_ratio,-0.171521485966151,0.3409110043741289,0.171521485966151,0.3409110043741289
sub-004,theta_alpha_central_ratio,0.1979268979079883,-0.17435096794441873,0.1979268979079883,0.17435096794441873
sub-004,alpha_beta_central_ratio,-0.13836732154799067,0.3076144172122076,0.13836732154799067,0.3076144172122076
sub-004,theta_alpha_parietal_ratio,0.1594129650104918,-0.15682898910586718,0.1594129650104918,0.15682898910586718
sub-004,alpha_beta_parietal_ratio,-0.1615965419656641,0.27320355021421877,0.1615965419656641,0.27320355021421877
sub-004,theta_alpha_occipital_ratio,0.1345270946603208,-0.16930920885131284,0.1345270946603208,0.16930920885131284
