target,feature,mean_difference,cohen_d,abs_cohen_d,p_fdr,fdr_significant,effect_magnitude_final,final_evidence_class,final_priority_score_v1,direction,ml_mean_abs_permutation_importance,ml_mean_sign_consistency,ml_mean_stability_score,ml_best_rank,remember_abs_effect,correct_abs_effect,cross_target_pattern,direction_relationship,significance_pattern,evidence_statistical_effect,evidence_fdr_significance,evidence_direction_consistency,evidence_ml_stability,evidence_ml_importance,evidence_cross_target,final_scientific_evidence_score,final_evidence_class_v2,final_scientific_rank_v2,global_feature_rank_v2,n_subjects,direction_consistency,positive_fraction,negative_fraction,median_effect,mean_effect,std_effect,median_abs_effect,nonzero_subject_fraction,robustness_class,publication_robustness_score,publication_robustness_class
remember,alpha_frontoparietal_diff,0.0684199667011435,0.0178989658652217,0.0178989658652217,0.288006678655872,False,negligible,non_significant,0.0,positive,0.0017077766773523,1.0,0.0017077766773523,21,0.0684199667011435,0.2457983468651301,target_dissociated,opposite_direction,not_fdr_significant,0.0763903559224679,0.0,0.0,1.0,0.1013825424349267,0.25,0.2542358432241097,ml_supported_evidence,40,49,22,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.0002832907681079,0.00974893749781017,0.1217687411757598,0.0592106545137735,1.0,weak_directional_robustness,0.0,exploratory
remember,delta_rel,-0.0025564866389498,-0.0134784566816841,0.0134784566816841,0.3948965932189974,False,negligible,non_significant,0.0,negative,0.0007158512910718,0.9,0.0005922321907547,39,0.0025564866389498,0.0394681145542373,weak_cross_target_pattern,same_direction,significant_correct_only,0.05667293875179,0.0,0.0,0.9,0.0280564043087639,0.5,0.2469738751188239,ml_supported_evidence,43,21,22,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.0100134032748007,0.012862226458615516,0.1057295040378319,0.0469953331334281,1.0,weak_directional_robustness,0.0,exploratory
remember,gamma_rel,0.0002476360551346,0.0075791241470586,0.0075791241470586,0.6195672198226734,False,negligible,non_significant,0.0,positive,0.0068870528335955,0.7,0.0042785059351315,16,0.0002476360551346,0.0012532810482517,weak_cross_target_pattern,opposite_direction,not_fdr_significant,0.030359318355536,0.0,0.0,0.7,0.4842503710831188,0.5,0.2460148666971959,ml_supported_evidence,44,51,22,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.0210692636781099,0.02631386588803555,0.12656435054999504,0.0655491601470342,1.0,weak_directional_robustness,0.0,exploratory
remember,beta_frontoparietal_diff,-0.0004816229401669,-0.0011868798601503,0.0011868798601503,0.9318645678505734,False,negligible,non_significant,0.0,negative,0.0071649368344698,0.7,0.0049581179657687,8,0.0004816229401669,0.0525472242842672,weak_cross_target_pattern,same_direction,significant_correct_only,0.0018470945304543,0.0,0.0,0.7,0.5047924006681889,0.5,0.2409410136994324,ml_supported_evidence,45,31,22,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.0103621489766398,0.015061675649799796,0.15356086767812419,0.07470683050835064,1.0,weak_directional_robustness,0.0,exploratory
remember,theta_rel,-0.0025920982226814,-0.0203195364647338,0.0203195364647338,0.2365792551830987,False,negligible,non_significant,0.0,negative,0.0039801707477693,0.6,0.0023881024486615,25,0.0025920982226814,0.0247383786040161,weak_cross_target_pattern,opposite_direction,significant_correct_only,0.0871871664979101,0.0,0.0,0.6,0.2693648158892643,0.5,0.2187332732134039,ml_supported_evidence,49,29,22,0.5454545454545454,0.45454545454545453,0.5454545454545454,-0.00514433645290715,-0.014536550484554562,0.12395897405230939,0.0517332741729689,1.0,weak_directional_robustness,0.0,exploratory
remember,alpha_rel,0.0034309465301826,0.0253251429847427,0.0253251429847427,0.1534755902104805,False,negligible,non_significant,0.0,positive,0.0004776984197269,0.7,0.0003762971489655,43,0.0034309465301826,0.0175304277247444,weak_cross_target_pattern,same_direction,significant_correct_only,0.1095143753893292,0.0,0.0,0.7,0.0104514205258028,0.5,0.2184237358999126,ml_supported_evidence,50,37,22,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.00273943482436755,-0.003156714484513651,0.10194349998764113,0.0608672929907554,1.0,weak_directional_robustness,0.0,exploratory
remember,alpha_frontoparietal_ratio,0.0066978027009623,0.0171278030209513,0.0171278030209513,0.2988155563626926,False,negligible,non_significant,0.0,positive,0.000581563761092,0.7,0.0003765856137707,47,0.0066978027009623,0.0200598330384644,weak_cross_target_pattern,opposite_direction,not_fdr_significant,0.0729506301181121,0.0,0.0,0.7,0.0181294621132026,0.5,0.2100506037408482,ml_supported_evidence,51,53,22,0.5454545454545454,0.45454545454545453,0.5454545454545454,-0.010858941748103399,0.01227663886432328,0.11593365076515402,0.0822548429702325,1.0,weak_directional_robustness,0.0,exploratory
remember,alpha_beta_occipital_ratio,-0.3011693679807816,-0.0258828177785306,0.0258828177785306,0.1480707834853794,False,negligible,non_significant,0.0,negative,0.0003363159658412,0.7,0.0001600816642379,55,0.3011693679807816,0.9078951350575944,target_dissociated,opposite_direction,significant_correct_only,0.1120018504964136,0.0,0.0,0.7,0.0,0.25,0.1930004626241034,exploratory_evidence,53,43,22,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.0075259452461013,-0.010147514905164053,0.10964828682303264,0.05411714013713595,1.0,weak_directional_robustness,0.0,exploratory
remember,theta_alpha_parietal_ratio,-0.021540623757889,-0.014089596638575,0.014089596638575,0.393430396838869,False,negligible,non_significant,0.0,negative,0.0045144717681179,0.6000000000000001,0.0035792002301505,17,0.021540623757889,0.0862189671251065,target_dissociated,opposite_direction,significant_correct_only,0.0593988920253549,0.0,0.0,0.6000000000000001,0.3088619705754091,0.25,0.1907359200638796,ml_supported_evidence,54,44,22,0.5454545454545454,0.45454545454545453,0.5454545454545454,-0.01519353624041025,0.01811562122035374,0.1330299133616638,0.0635473351390065,1.0,weak_directional_robustness,0.0,exploratory
remember,theta_alpha_temporal_ratio,-0.0404204162061454,-0.0205651245509221,0.0205651245509221,0.2325156448518141,False,negligible,non_significant,0.0,negative,0.0014346148991075,0.5,0.0008195341525291,45,0.0404204162061454,0.0099048116899713,weak_cross_target_pattern,same_direction,not_fdr_significant,0.0882825974870723,0.0,0.0,0.5,0.0811895938932283,0.5,0.1801896087610909,exploratory_evidence,55,55,22,0.5454545454545454,0.45454545454545453,0.5454545454545454,-0.004374930220801349,0.0003842089452644267,0.10619045852309578,0.07282174651291885,1.0,weak_directional_robustness,0.0,exploratory
correct,alpha_frontoparietal_diff,-0.2457983468651301,-0.0643057311497376,0.0643057311497376,0.0550740446736389,False,negligible,non_significant,0.0,negative,0.0017077766773523,1.0,0.0017077766773523,21,0.0684199667011435,0.2457983468651301,target_dissociated,opposite_direction,not_fdr_significant,0.2833849605404517,0.0,0.0,1.0,0.1013825424349267,0.25,0.3059844943786056,ml_supported_evidence,46,49,17,0.5294117647058824,0.47058823529411764,0.5294117647058824,-0.0426794577245955,-0.030850199169255386,0.21678190976700742,0.1316036826633234,1.0,weak_directional_robustness,0.0,exploratory
correct,beta_frontal,0.0025680976926206,0.0057740734374395,0.0057740734374395,0.901876309660952,False,negligible,non_significant,0.0,positive,0.0036736515652114,1.0,0.0036736515652114,19,0.0049532286329431,0.0025680976926206,weak_cross_target_pattern,same_direction,not_fdr_significant,0.0223079974831957,0.0,0.0,1.0,0.2467059866774876,0.5,0.2802475980385477,ml_supported_evidence,50,48,17,0.5294117647058824,0.47058823529411764,0.5294117647058824,-0.0024640408308667,0.010174146145588859,0.3239403608709913,0.1501855568162574,1.0,weak_directional_robustness,0.0,exploratory
remember,delta_abs,-0.3359921307783562,-0.0306508017913887,0.0306508017913887,0.075235628328045,False,negligible,non_significant,0.0,negative,0.0138638985118335,0.7,0.008431694564409,5,0.3359921307783562,1.443957583598896,target_shared,same_direction,significant_correct_only,0.1332691583881734,0.0,0.0,0.7,1.0,1.0,0.3733172895970433,ml_supported_evidence,15,10,22,0.5,0.5,0.5,-0.0031531389258265497,0.007228722856415695,0.0982734110554901,0.040312462861878146,1.0,weak_directional_robustness,0.0,exploratory
remember,alpha_beta_frontal_ratio,-0.114316307364513,-0.0251340145453779,0.0251340145453779,0.1537306237957149,False,negligible,non_significant,0.0,negative,0.0096749932044134,0.9,0.0079772414153683,1,0.114316307364513,0.5925261508220454,target_dissociated,opposite_direction,significant_correct_only,0.108661858401881,0.0,0.0,0.9,0.6903433933462736,0.25,0.3011998039350977,ml_supported_evidence,24,20,22,0.5,0.5,0.5,-0.00017555386438575,0.006868067233128458,0.13923334623875508,0.0758277705754581,1.0,weak_directional_robustness,0.0,exploratory
remember,alpha_occipital,0.0827543413084308,0.0076152108796948,0.0076152108796948,0.6195672198226734,False,negligible,non_significant,0.0,positive,0.0019089796640454,0.8,0.0011647881682126,23,0.0827543413084308,0.3252131024252485,target_shared,same_direction,not_fdr_significant,0.0305202810709545,0.0,0.0,0.8,0.1162560784868456,1.0,0.2792556781164232,ml_supported_evidence,33,47,22,0.5,0.5,0.5,0.006018385239761,-0.013808574837919587,0.11036127458570766,0.0638333239729813,1.0,weak_directional_robustness,0.0,exploratory
remember,theta_alpha_occipital_ratio,0.0298974587509148,0.0102828802101789,0.0102828802101789,0.5208818257007937,False,negligible,non_significant,0.0,positive,0.0013420988694812,0.9,0.0011966507890161,35,0.0298974587509148,0.1631099213552205,target_preferential,same_direction,significant_correct_only,0.0424192607763838,0.0,0.0,0.9,0.0743505279099526,0.75,0.2730398679850913,ml_supported_evidence,35,34,22,0.5,0.5,0.5,-0.00039517783826780004,0.019958592202797092,0.08859498265351957,0.03386824205646295,1.0,weak_directional_robustness,0.0,exploratory
remember,alpha_beta_ratio,-0.1015785012376735,-0.0210514973095009,0.0210514973095009,0.226355094182684,False,negligible,non_significant,0.0,negative,0.0050884073262485,0.9,0.0045967931659526,16,0.1015785012376735,0.538241535729493,target_dissociated,opposite_direction,significant_correct_only,0.0904520341250654,0.0,0.0,0.9,0.3512890307082364,0.25,0.26274191160209,ml_supported_evidence,37,30,22,0.5,0.5,0.5,1.643148696604986e-05,-0.004946131824715725,0.1389065291916441,0.07152366075210556,1.0,weak_directional_robustness,0.0,exploratory
remember,theta_occipital,-0.1364415539417218,-0.0216827027461096,0.0216827027461096,0.2217732219267152,False,negligible,non_significant,0.0,negative,0.0042180341234053,0.9,0.0038249567778256,18,0.1364415539417218,0.6515027835828651,target_dissociated,opposite_direction,significant_correct_only,0.0932674882723756,0.0,0.0,0.9,0.2869483992699156,0.25,0.2570117119950855,ml_supported_evidence,38,32,22,0.5,0.5,0.5,0.0100555128668375,0.001496081143524913,0.09250453531073323,0.046947760157398,1.0,weak_directional_robustness,0.0,exploratory
remember,delta_frontoparietal_ratio,0.0091484223653113,0.0075561753071401,0.0075561753071401,0.6195672198226734,False,negligible,non_significant,0.0,positive,0.0030330416944707,0.8,0.0019319946150372,32,0.0091484223653113,0.069527851805583,weak_cross_target_pattern,opposite_direction,significant_correct_only,0.0302569564258422,0.0,0.0,0.8,0.199350158793034,0.5,0.237499254985764,ml_supported_evidence,46,38,22,0.5,0.5,0.5,0.00552592003253765,-0.008555437293700145,0.08435002365245585,0.0570361774577382,1.0,weak_directional_robustness,0.0,exploratory
