subject_left_out,target,feature,n_subjects,mean_effect,median_effect,direction,full_n_subjects,full_mean_effect,full_median_effect,full_direction,direction_agrees_with_full,absolute_mean_change,relative_mean_change
sub-015,correct,alpha_frontoparietal_diff,17,-0.030850199169255386,-0.0426794577245955,-1.0,17,-0.030850199169255386,-0.0426794577245955,-1.0,True,0.0,0.0
sub-015,correct,alpha_frontoparietal_ratio,17,-0.07059348720716957,-0.0935569508164402,-1.0,17,-0.07059348720716957,-0.0935569508164402,-1.0,True,0.0,0.0
sub-015,correct,alpha_occipital,17,-0.0353875819230478,-0.0226737443574212,-1.0,17,-0.0353875819230478,-0.0226737443574212,-1.0,True,0.0,0.0
sub-015,correct,alpha_rel,17,0.05097832355011286,0.0454504463368716,1.0,17,0.05097832355011286,0.0454504463368716,1.0,True,0.0,0.0
sub-015,correct,alpha_temporal,17,0.027248635892917775,0.0259348503649758,1.0,17,0.027248635892917775,0.0259348503649758,1.0,True,0.0,0.0
sub-015,correct,beta_abs,17,0.0006445398145583712,0.022617076858297,1.0,17,0.0006445398145583712,0.022617076858297,1.0,True,0.0,0.0
sub-015,correct,beta_central,17,-0.08727746109283907,-0.0573648282093374,-1.0,17,-0.08727746109283907,-0.0573648282093374,-1.0,True,0.0,0.0
sub-015,correct,beta_frontal,17,0.010174146145588859,-0.0024640408308667,1.0,17,0.010174146145588859,-0.0024640408308667,1.0,True,0.0,0.0
sub-015,correct,beta_frontoparietal_diff,17,-0.03944986095015843,-0.0650358100322439,-1.0,17,-0.03944986095015843,-0.0650358100322439,-1.0,True,0.0,0.0
sub-015,correct,beta_frontoparietal_ratio,17,-0.04525945894883748,-0.0780281715566495,-1.0,17,-0.04525945894883748,-0.0780281715566495,-1.0,True,0.0,0.0
sub-015,correct,beta_occipital,17,0.05622197652916972,0.075512730773342,1.0,17,0.05622197652916972,0.075512730773342,1.0,True,0.0,0.0
sub-015,correct,beta_parietal,17,0.04568359299605848,0.0300598021055862,1.0,17,0.04568359299605848,0.0300598021055862,1.0,True,0.0,0.0
sub-015,correct,beta_rel,17,0.004003613901954628,-0.0116664289571332,1.0,17,0.004003613901954628,-0.0116664289571332,1.0,True,0.0,0.0
sub-015,correct,beta_temporal,17,0.0020193839783318964,0.0030800889060386,1.0,17,0.0020193839783318964,0.0030800889060386,1.0,True,0.0,0.0
sub-015,correct,delta_abs,17,0.0500998314822681,0.0751932060962368,1.0,17,0.0500998314822681,0.0751932060962368,1.0,True,0.0,0.0
sub-015,correct,delta_central,17,0.01594723148571994,0.053237904630791,1.0,17,0.01594723148571994,0.053237904630791,1.0,True,0.0,0.0
sub-015,correct,delta_frontoparietal_diff,17,0.0627843531353025,0.0965889029100864,1.0,17,0.0627843531353025,0.0965889029100864,1.0,True,0.0,0.0
sub-015,correct,delta_frontoparietal_ratio,17,0.007618362637043261,0.0767235494216667,1.0,17,0.007618362637043261,0.0767235494216667,1.0,True,0.0,0.0
sub-015,correct,delta_occipital,17,0.03884197513017873,0.0337134178161626,1.0,17,0.03884197513017873,0.0337134178161626,1.0,True,0.0,0.0
sub-015,correct,delta_parietal,17,0.042145890738078534,0.0816931621013528,1.0,17,0.042145890738078534,0.0816931621013528,1.0,True,0.0,0.0
sub-015,correct,delta_rel,17,-0.07439446030727782,-0.0181843987718074,-1.0,17,-0.07439446030727782,-0.0181843987718074,-1.0,True,0.0,0.0
sub-015,correct,delta_temporal,17,0.05208933196612908,0.0902600490670809,1.0,17,0.05208933196612908,0.0902600490670809,1.0,True,0.0,0.0
sub-015,correct,delta_theta_ratio,17,-0.055106454857458256,0.0119751868871558,-1.0,17,-0.055106454857458256,0.0119751868871558,-1.0,True,0.0,0.0
sub-015,correct,gamma_abs,17,-0.05686524273293527,-0.0685925280951577,-1.0,17,-0.05686524273293527,-0.0685925280951577,-1.0,True,0.0,0.0
sub-015,correct,gamma_central,17,-0.18547637333133052,-0.0566883528600988,-1.0,17,-0.18547637333133052,-0.0566883528600988,-1.0,True,0.0,0.0
sub-015,correct,gamma_frontal,17,-0.018570855272571345,-0.0854695744567192,-1.0,17,-0.018570855272571345,-0.0854695744567192,-1.0,True,0.0,0.0
sub-015,correct,gamma_frontoparietal_ratio,17,0.0009702615712471755,-0.1482127749572843,1.0,17,0.0009702615712471755,-0.1482127749572843,1.0,True,0.0,0.0
sub-015,correct,gamma_occipital,17,-0.08945879593248873,-0.0548388597736076,-1.0,17,-0.08945879593248873,-0.0548388597736076,-1.0,True,0.0,0.0
sub-015,correct,gamma_parietal,17,-0.05958862522387283,-0.1006162409118598,-1.0,17,-0.05958862522387283,-0.1006162409118598,-1.0,True,0.0,0.0
sub-015,correct,gamma_rel,17,-0.10166472404316662,-0.0680082285851119,-1.0,17,-0.10166472404316662,-0.0680082285851119,-1.0,True,0.0,0.0
sub-015,correct,gamma_temporal,17,-0.03680055328585214,-0.1385081681207297,-1.0,17,-0.03680055328585214,-0.1385081681207297,-1.0,True,0.0,0.0
sub-015,correct,theta_abs,17,0.09306439261390705,0.1011817885579857,1.0,17,0.09306439261390705,0.1011817885579857,1.0,True,0.0,0.0
sub-015,correct,theta_alpha_central_ratio,17,0.019230682046213178,0.024672152042746,1.0,17,0.019230682046213178,0.024672152042746,1.0,True,0.0,0.0
sub-015,correct,theta_alpha_frontal_ratio,17,0.05565969462472302,0.0808250903691507,1.0,17,0.05565969462472302,0.0808250903691507,1.0,True,0.0,0.0
sub-015,correct,theta_alpha_occipital_ratio,17,0.07878043065566702,0.0375691400620294,1.0,17,0.07878043065566702,0.0375691400620294,1.0,True,0.0,0.0
sub-015,correct,theta_alpha_parietal_ratio,17,0.057607059823141175,0.0484739848887195,1.0,17,0.057607059823141175,0.0484739848887195,1.0,True,0.0,0.0
sub-015,correct,theta_alpha_ratio,17,0.05985120385013264,0.0618279945127793,1.0,17,0.05985120385013264,0.0618279945127793,1.0,True,0.0,0.0
sub-015,correct,theta_alpha_temporal_ratio,17,0.058508311526769,-0.019445121900486,1.0,17,0.058508311526769,-0.019445121900486,1.0,True,0.0,0.0
sub-015,correct,theta_beta_ratio,17,0.05244258158047268,0.0847662864916092,1.0,17,0.05244258158047268,0.0847662864916092,1.0,True,0.0,0.0
sub-015,correct,theta_central,17,0.11307711641494934,0.1026073676032386,1.0,17,0.11307711641494934,0.1026073676032386,1.0,True,0.0,0.0
sub-015,correct,theta_frontoparietal_diff,17,0.006159832855024103,-0.0620817786206806,1.0,17,0.006159832855024103,-0.0620817786206806,1.0,True,0.0,0.0
sub-015,correct,theta_frontoparietal_ratio,17,-0.03877004880421776,-0.0184003772783559,-1.0,17,-0.03877004880421776,-0.0184003772783559,-1.0,True,0.0,0.0
sub-015,correct,theta_occipital,17,0.07227551076487133,0.0680261649250033,1.0,17,0.07227551076487133,0.0680261649250033,1.0,True,0.0,0.0
sub-015,correct,theta_parietal,17,0.08155791977439754,0.1098504300048916,1.0,17,0.08155791977439754,0.1098504300048916,1.0,True,0.0,0.0
sub-015,correct,theta_rel,17,0.08679106636054519,0.0267486725345396,1.0,17,0.08679106636054519,0.0267486725345396,1.0,True,0.0,0.0
sub-015,correct,theta_temporal,17,0.10826577717700087,0.0660816722314345,1.0,17,0.10826577717700087,0.0660816722314345,1.0,True,0.0,0.0
sub-016,remember,alpha_abs,21,0.0074204898664763045,0.0266871919147056,1.0,22,-0.004225080718999699,0.02401404754028395,-1.0,False,0.011645570585476004,2.756295408300064
sub-016,remember,alpha_beta_central_ratio,21,-0.013282398628646,-0.0025246841906916,-1.0,22,-0.006481369496393726,-0.0012023537617123499,-1.0,True,0.006801029132252274,1.0493197673788555
sub-016,remember,alpha_beta_frontal_ratio,21,0.009855819777647795,0.0013925920281986,1.0,22,0.006868067233128458,-0.00017555386438575,1.0,True,0.0029877525445193374,0.4350208644009434
sub-016,remember,alpha_beta_occipital_ratio,21,-0.01766576500108935,0.002846169028417,-1.0,22,-0.010147514905164053,0.0075259452461013,-1.0,True,0.007518250095925298,0.7408956937919129
sub-016,remember,alpha_beta_parietal_ratio,21,-0.005632483690575063,-0.0041983625131893,-1.0,22,-0.00889987824774338,-0.007146879630928599,-1.0,True,0.0032673945571683165,0.36712800627320774
sub-016,remember,alpha_beta_ratio,21,-0.00481922046878086,0.0047890880054006,-1.0,22,-0.004946131824715725,1.643148696604986e-05,-1.0,True,0.00012691135593486443,0.025658708751087233
sub-016,remember,alpha_beta_temporal_ratio,21,0.023958586353686417,0.021701706143165,1.0,22,0.05233680591085687,0.0315087420271479,1.0,True,0.028378219557170452,0.542222993231683
sub-016,remember,alpha_central,21,-0.007241167584919563,-0.0031216906004904,-1.0,22,-0.01501586222283353,-0.01501119428169965,-1.0,True,0.007774694637913968,0.5177654484663261
sub-016,remember,alpha_frontal,21,0.0051851741625207155,0.0412922987827182,1.0,22,-0.0030707927750683456,0.031058370447483198,-1.0,False,0.008255966937589062,2.6885457737881095
sub-016,remember,alpha_frontoparietal_diff,21,-0.0052562738051810665,0.0002157420354919,-1.0,22,0.00974893749781017,0.0002832907681079,1.0,False,0.015005211302991237,1.5391637608059077
sub-016,remember,alpha_frontoparietal_ratio,21,0.000876551110599358,-0.0129876534312753,1.0,22,0.01227663886432328,-0.010858941748103399,1.0,True,0.011400087753723923,0.9286000736613119
sub-016,remember,alpha_occipital,21,-0.010739071026888147,0.0139094496498538,-1.0,22,-0.013808574837919587,0.006018385239761,-1.0,True,0.0030695038110314394,0.22228968934594948
sub-016,remember,alpha_rel,21,-0.004668334687955065,0.0001746590438893,-1.0,22,-0.003156714484513651,0.00273943482436755,-1.0,True,0.0015116202034414139,0.4788587028878243
sub-016,remember,alpha_temporal,21,0.028172810304285967,0.0311805965478287,1.0,22,0.01629686962287168,0.025018799178911,1.0,True,0.011875940681414288,0.7287252678727402
sub-016,remember,beta_abs,21,0.029346634116254003,0.0112752566145946,1.0,22,0.011882839884920149,0.0064287775629291,1.0,True,0.017463794231333853,1.4696650296109925
sub-016,remember,beta_central,21,0.014797621830270138,0.0213291994335232,1.0,22,-0.009108361260200665,0.017305056347534098,-1.0,False,0.023905983090470803,2.624619556421078
sub-016,remember,beta_frontal,21,0.001388670459719589,0.026233714488158,1.0,22,0.006292755656684213,0.02676135788213745,1.0,True,0.004904085196964624,0.779322361222697
sub-016,remember,beta_frontoparietal_diff,21,-0.006611091652658277,0.0088350688532738,-1.0,22,0.015061675649799796,0.0103621489766398,1.0,False,0.02167276730245807,1.4389346714385098
sub-016,remember,beta_frontoparietal_ratio,21,-0.011818732532279328,0.0197555952987486,-1.0,22,0.009995618660365795,0.0250422045529727,1.0,False,0.021814351192645125,2.182391299014084
sub-016,remember,beta_occipital,21,0.0036803677041476607,0.0158756891648535,1.0,22,-0.011332306790655403,0.01008362228756505,-1.0,False,0.015012674494803063,1.3247677434202967
sub-016,remember,beta_parietal,21,0.018270781859377333,0.0087825780602552,1.0,22,-0.005930338816362909,0.005094234456075399,-1.0,False,0.02420112067574024,4.080900168631992
sub-016,remember,beta_rel,21,0.0064987850328401915,0.0156151544303551,1.0,22,0.01053903365996976,0.0168174660327096,1.0,True,0.004040248627129569,0.38336044437125005
sub-016,remember,beta_temporal,21,0.01008455806718964,0.0126926902113925,1.0,22,-0.06158071509031959,0.012371174100029601,-1.0,False,0.07166527315750923,1.1637616265481612
sub-016,remember,delta_abs,21,0.005747114730222749,-0.0065310986896701,1.0,22,0.007228722856415695,-0.0031531389258265497,1.0,True,0.0014816081261929464,0.20496125742017865
sub-016,remember,delta_central,21,7.95389937724919e-05,-0.0022208002599433,1.0,22,-0.002242849784410514,-0.0058486340347987,-1.0,False,0.0023223887781830058,1.0354633619805247
sub-016,remember,delta_frontoparietal_diff,21,-0.01315421723465747,-0.0056186456872859,-1.0,22,-0.008891798665416483,-0.0035818687385868,-1.0,True,0.004262418569240986,0.47936516891898595
sub-016,remember,delta_frontoparietal_ratio,21,-0.01168764935549298,-0.0038635962026276,-1.0,22,-0.008555437293700145,0.00552592003253765,-1.0,True,0.0031322120617928353,0.36610776916093596
sub-016,remember,delta_occipital,21,0.011472623558174315,0.0333813694844041,1.0,22,0.009659547749774438,0.0202226940751393,1.0,True,0.0018130758083998774,0.1876977944896245
sub-016,remember,delta_parietal,21,0.008682523002961037,-0.0119375657952032,1.0,22,0.007668092957052327,-0.0127862519011169,1.0,True,0.0010144300459087102,0.13229235112176638
sub-016,remember,delta_rel,21,0.007731202406041065,0.0012608412923472,1.0,22,0.012862226458615516,0.0100134032748007,1.0,True,0.005131024052574451,0.39892191830734974
sub-016,remember,delta_temporal,21,-0.004204508664638935,0.0105892100397988,-1.0,22,-0.004455897646301734,0.010532915525169599,-1.0,True,0.00025138898166279875,0.05641713558466594
sub-016,remember,delta_theta_ratio,21,-0.007312774677640092,-0.0103725893448459,-1.0,22,-0.00018999032316373288,-0.0103091462388365,-1.0,True,0.007122784354476359,37.490248112994536
sub-016,remember,gamma_abs,21,0.03932204803715682,0.0454704048008172,1.0,22,0.025495370910866674,0.027636058275061652,1.0,True,0.013826677126290144,0.5423210815260945
sub-016,remember,gamma_central,21,0.041679041634878226,0.0509209297011822,1.0,22,0.014558284246406573,0.0427861302894467,1.0,True,0.027120757388471653,1.8629089066705014
sub-016,remember,gamma_frontal,21,0.013582348389601241,0.0058597867844745,1.0,22,0.020143744628534934,0.0143858938803237,1.0,True,0.006561396238933693,0.3257287242233525
sub-016,remember,gamma_frontoparietal_ratio,21,0.0048714668703778675,-0.0471491685534784,1.0,22,0.026023240242854986,-0.03536198003882305,1.0,True,0.021151773372477117,0.8128032164743438
sub-016,remember,gamma_occipital,21,0.02296963094384977,0.0106571001683149,1.0,22,0.023031090473266857,0.0133513575859867,1.0,True,6.145952941708638e-05,0.002668546219660116
sub-016,remember,gamma_parietal,21,0.037122831965336084,0.0252819675475891,1.0,22,0.018942058685776395,0.02026889488011765,1.0,True,0.01818077327955969,0.9598097852590671
sub-016,remember,gamma_rel,21,0.024745952004631408,0.0107890980495597,1.0,22,0.02631386588803555,0.0210692636781099,1.0,True,0.0015679138834041421,0.05958508301575881
sub-016,remember,gamma_temporal,21,0.015154617925296739,0.0276814519819795,1.0,22,-0.05651817964866923,0.02027048990149495,-1.0,False,0.07167279757396597,1.2681370493441497
sub-016,remember,theta_abs,21,0.008740096410829134,0.038906329143988,1.0,22,-0.0029891438300134214,0.0321264622211444,-1.0,False,0.011729240240842556,3.9239464234111114
sub-016,remember,theta_alpha_central_ratio,21,0.02554658366604183,0.0022639975020207,1.0,22,0.024055814630122893,0.0018794202919669499,1.0,True,0.0014907690359189374,0.06197125555050561
sub-016,remember,theta_alpha_frontal_ratio,21,0.0015085283064367144,0.0081747944364008,1.0,22,0.010202402386540039,0.0102901272273364,1.0,True,0.008693874080103324,0.8521398932052605
sub-016,remember,theta_alpha_occipital_ratio,21,0.01981095762956331,-0.0030303759920971,1.0,22,0.019958592202797092,-0.00039517783826780004,1.0,True,0.000147634573233784,0.0073970434253921875
sub-016,remember,theta_alpha_parietal_ratio,21,0.022986693063398025,-0.0092970279075838,1.0,22,0.01811562122035374,-0.01519353624041025,1.0,True,0.004871071843044285,0.26888792737460254
sub-016,remember,theta_alpha_ratio,21,0.010525197023528922,0.0005146220445551,1.0,22,0.013720792059534921,0.0072135815711985,1.0,True,0.0031955950360059993,0.2329016446091609
sub-016,remember,theta_alpha_temporal_ratio,21,-0.006474323152508273,-0.0084465845946709,-1.0,22,0.0003842089452644267,-0.004374930220801349,1.0,False,0.0068585320977727,17.85104741133085
sub-016,remember,theta_beta_ratio,21,0.009197516700720986,0.0116195141910852,1.0,22,0.004779497052755068,0.00875205737736785,1.0,True,0.0044180196479659175,0.924369154160105
sub-016,remember,theta_central,21,0.010617136777314441,0.0120951127264857,1.0,22,-0.004115907282348823,0.011607086792101099,-1.0,False,0.014733044059663265,3.579537401837576
sub-016,remember,theta_frontoparietal_diff,21,-0.011121136419279492,0.0005638273318519,-1.0,22,0.007216404476452345,0.0012829558183184,1.0,False,0.018337540895731835,2.5410910593452143
sub-016,remember,theta_frontoparietal_ratio,21,-0.009871913780011735,0.0112776709907839,-1.0,22,0.007059147266353017,0.01235521432324275,1.0,False,0.016931061046364753,2.3984569817753476
sub-016,remember,theta_occipital,21,0.014031600632487554,0.0236953785632645,1.0,22,0.001496081143524913,0.0100555128668375,1.0,True,0.01253551948896264,8.378903472727243
sub-016,remember,theta_parietal,21,0.004707075989483054,0.0152573544594434,1.0,22,-0.010798479725520525,0.0151709516428865,-1.0,False,0.01550555571500358,1.4359017296072347
sub-016,remember,theta_rel,21,-0.003715548870669638,-0.0029168151123687,-1.0,22,-0.014536550484554562,-0.00514433645290715,-1.0,True,0.010821001613884924,0.7443995482547597
sub-016,remember,theta_temporal,21,0.0020314648905480374,0.0042359915016836,1.0,22,-0.0033958097139939105,0.00229113186847875,-1.0,False,0.005427274604541948,1.5982269507553686
sub-016,correct,alpha_abs,17,0.003977169084874701,-0.0314873277469293,1.0,17,0.003977169084874701,-0.0314873277469293,1.0,True,0.0,0.0
sub-016,correct,alpha_beta_central_ratio,17,0.14402964758962156,0.0918357757863384,1.0,17,0.14402964758962156,0.0918357757863384,1.0,True,0.0,0.0
sub-016,correct,alpha_beta_frontal_ratio,17,0.011768877838233034,0.1052386511879747,1.0,17,0.011768877838233034,0.1052386511879747,1.0,True,0.0,0.0
sub-016,correct,alpha_beta_occipital_ratio,17,-0.03671384250847402,0.0245095354919788,-1.0,17,-0.03671384250847402,0.0245095354919788,-1.0,True,0.0,0.0
sub-016,correct,alpha_beta_parietal_ratio,17,0.037132833069950806,0.0382750490663845,1.0,17,0.037132833069950806,0.0382750490663845,1.0,True,0.0,0.0
sub-016,correct,alpha_beta_ratio,17,0.046180390629905685,0.027962344081358,1.0,17,0.046180390629905685,0.027962344081358,1.0,True,0.0,0.0
sub-016,correct,alpha_beta_temporal_ratio,17,0.06494299068767259,0.0617200039401055,1.0,17,0.06494299068767259,0.0617200039401055,1.0,True,0.0,0.0
sub-016,correct,alpha_central,17,0.04246795987509471,0.0177681990916285,1.0,17,0.04246795987509471,0.0177681990916285,1.0,True,0.0,0.0
sub-016,correct,alpha_frontal,17,-0.0117935947338535,-0.0626760015310623,-1.0,17,-0.0117935947338535,-0.0626760015310623,-1.0,True,0.0,0.0
sub-016,correct,alpha_frontoparietal_diff,17,-0.030850199169255386,-0.0426794577245955,-1.0,17,-0.030850199169255386,-0.0426794577245955,-1.0,True,0.0,0.0
sub-016,correct,alpha_frontoparietal_ratio,17,-0.07059348720716957,-0.0935569508164402,-1.0,17,-0.07059348720716957,-0.0935569508164402,-1.0,True,0.0,0.0
sub-016,correct,alpha_occipital,17,-0.0353875819230478,-0.0226737443574212,-1.0,17,-0.0353875819230478,-0.0226737443574212,-1.0,True,0.0,0.0
sub-016,correct,alpha_rel,17,0.05097832355011286,0.0454504463368716,1.0,17,0.05097832355011286,0.0454504463368716,1.0,True,0.0,0.0
sub-016,correct,alpha_temporal,17,0.027248635892917775,0.0259348503649758,1.0,17,0.027248635892917775,0.0259348503649758,1.0,True,0.0,0.0
sub-016,correct,beta_abs,17,0.0006445398145583712,0.022617076858297,1.0,17,0.0006445398145583712,0.022617076858297,1.0,True,0.0,0.0
sub-016,correct,beta_central,17,-0.08727746109283907,-0.0573648282093374,-1.0,17,-0.08727746109283907,-0.0573648282093374,-1.0,True,0.0,0.0
sub-016,correct,beta_frontal,17,0.010174146145588859,-0.0024640408308667,1.0,17,0.010174146145588859,-0.0024640408308667,1.0,True,0.0,0.0
sub-016,correct,beta_frontoparietal_diff,17,-0.03944986095015843,-0.0650358100322439,-1.0,17,-0.03944986095015843,-0.0650358100322439,-1.0,True,0.0,0.0
sub-016,correct,beta_frontoparietal_ratio,17,-0.04525945894883748,-0.0780281715566495,-1.0,17,-0.04525945894883748,-0.0780281715566495,-1.0,True,0.0,0.0
sub-016,correct,beta_occipital,17,0.05622197652916972,0.075512730773342,1.0,17,0.05622197652916972,0.075512730773342,1.0,True,0.0,0.0
sub-016,correct,beta_parietal,17,0.04568359299605848,0.0300598021055862,1.0,17,0.04568359299605848,0.0300598021055862,1.0,True,0.0,0.0
sub-016,correct,beta_rel,17,0.004003613901954628,-0.0116664289571332,1.0,17,0.004003613901954628,-0.0116664289571332,1.0,True,0.0,0.0
sub-016,correct,beta_temporal,17,0.0020193839783318964,0.0030800889060386,1.0,17,0.0020193839783318964,0.0030800889060386,1.0,True,0.0,0.0
sub-016,correct,delta_abs,17,0.0500998314822681,0.0751932060962368,1.0,17,0.0500998314822681,0.0751932060962368,1.0,True,0.0,0.0
sub-016,correct,delta_central,17,0.01594723148571994,0.053237904630791,1.0,17,0.01594723148571994,0.053237904630791,1.0,True,0.0,0.0
sub-016,correct,delta_frontoparietal_diff,17,0.0627843531353025,0.0965889029100864,1.0,17,0.0627843531353025,0.0965889029100864,1.0,True,0.0,0.0
sub-016,correct,delta_frontoparietal_ratio,17,0.007618362637043261,0.0767235494216667,1.0,17,0.007618362637043261,0.0767235494216667,1.0,True,0.0,0.0
sub-016,correct,delta_occipital,17,0.03884197513017873,0.0337134178161626,1.0,17,0.03884197513017873,0.0337134178161626,1.0,True,0.0,0.0
sub-016,correct,delta_parietal,17,0.042145890738078534,0.0816931621013528,1.0,17,0.042145890738078534,0.0816931621013528,1.0,True,0.0,0.0
sub-016,correct,delta_rel,17,-0.07439446030727782,-0.0181843987718074,-1.0,17,-0.07439446030727782,-0.0181843987718074,-1.0,True,0.0,0.0
sub-016,correct,delta_temporal,17,0.05208933196612908,0.0902600490670809,1.0,17,0.05208933196612908,0.0902600490670809,1.0,True,0.0,0.0
sub-016,correct,delta_theta_ratio,17,-0.055106454857458256,0.0119751868871558,-1.0,17,-0.055106454857458256,0.0119751868871558,-1.0,True,0.0,0.0
sub-016,correct,gamma_abs,17,-0.05686524273293527,-0.0685925280951577,-1.0,17,-0.05686524273293527,-0.0685925280951577,-1.0,True,0.0,0.0
sub-016,correct,gamma_central,17,-0.18547637333133052,-0.0566883528600988,-1.0,17,-0.18547637333133052,-0.0566883528600988,-1.0,True,0.0,0.0
sub-016,correct,gamma_frontal,17,-0.018570855272571345,-0.0854695744567192,-1.0,17,-0.018570855272571345,-0.0854695744567192,-1.0,True,0.0,0.0
sub-016,correct,gamma_frontoparietal_ratio,17,0.0009702615712471755,-0.1482127749572843,1.0,17,0.0009702615712471755,-0.1482127749572843,1.0,True,0.0,0.0
sub-016,correct,gamma_occipital,17,-0.08945879593248873,-0.0548388597736076,-1.0,17,-0.08945879593248873,-0.0548388597736076,-1.0,True,0.0,0.0
sub-016,correct,gamma_parietal,17,-0.05958862522387283,-0.1006162409118598,-1.0,17,-0.05958862522387283,-0.1006162409118598,-1.0,True,0.0,0.0
sub-016,correct,gamma_rel,17,-0.10166472404316662,-0.0680082285851119,-1.0,17,-0.10166472404316662,-0.0680082285851119,-1.0,True,0.0,0.0
sub-016,correct,gamma_temporal,17,-0.03680055328585214,-0.1385081681207297,-1.0,17,-0.03680055328585214,-0.1385081681207297,-1.0,True,0.0,0.0
sub-016,correct,theta_abs,17,0.09306439261390705,0.1011817885579857,1.0,17,0.09306439261390705,0.1011817885579857,1.0,True,0.0,0.0
sub-016,correct,theta_alpha_central_ratio,17,0.019230682046213178,0.024672152042746,1.0,17,0.019230682046213178,0.024672152042746,1.0,True,0.0,0.0
sub-016,correct,theta_alpha_frontal_ratio,17,0.05565969462472302,0.0808250903691507,1.0,17,0.05565969462472302,0.0808250903691507,1.0,True,0.0,0.0
sub-016,correct,theta_alpha_occipital_ratio,17,0.07878043065566702,0.0375691400620294,1.0,17,0.07878043065566702,0.0375691400620294,1.0,True,0.0,0.0
sub-016,correct,theta_alpha_parietal_ratio,17,0.057607059823141175,0.0484739848887195,1.0,17,0.057607059823141175,0.0484739848887195,1.0,True,0.0,0.0
sub-016,correct,theta_alpha_ratio,17,0.05985120385013264,0.0618279945127793,1.0,17,0.05985120385013264,0.0618279945127793,1.0,True,0.0,0.0
sub-016,correct,theta_alpha_temporal_ratio,17,0.058508311526769,-0.019445121900486,1.0,17,0.058508311526769,-0.019445121900486,1.0,True,0.0,0.0
sub-016,correct,theta_beta_ratio,17,0.05244258158047268,0.0847662864916092,1.0,17,0.05244258158047268,0.0847662864916092,1.0,True,0.0,0.0
sub-016,correct,theta_central,17,0.11307711641494934,0.1026073676032386,1.0,17,0.11307711641494934,0.1026073676032386,1.0,True,0.0,0.0
sub-016,correct,theta_frontoparietal_diff,17,0.006159832855024103,-0.0620817786206806,1.0,17,0.006159832855024103,-0.0620817786206806,1.0,True,0.0,0.0
sub-016,correct,theta_frontoparietal_ratio,17,-0.03877004880421776,-0.0184003772783559,-1.0,17,-0.03877004880421776,-0.0184003772783559,-1.0,True,0.0,0.0
sub-016,correct,theta_occipital,17,0.07227551076487133,0.0680261649250033,1.0,17,0.07227551076487133,0.0680261649250033,1.0,True,0.0,0.0
sub-016,correct,theta_parietal,17,0.08155791977439754,0.1098504300048916,1.0,17,0.08155791977439754,0.1098504300048916,1.0,True,0.0,0.0
sub-016,correct,theta_rel,17,0.08679106636054519,0.0267486725345396,1.0,17,0.08679106636054519,0.0267486725345396,1.0,True,0.0,0.0
sub-016,correct,theta_temporal,17,0.10826577717700087,0.0660816722314345,1.0,17,0.10826577717700087,0.0660816722314345,1.0,True,0.0,0.0
sub-017,remember,alpha_abs,21,-0.001130192595781415,0.0266871919147056,-1.0,22,-0.004225080718999699,0.02401404754028395,-1.0,True,0.003094888123218284,0.732503904434519
sub-017,remember,alpha_beta_central_ratio,21,-0.0016144085493366718,0.0001199766672669,-1.0,22,-0.006481369496393726,-0.0012023537617123499,-1.0,True,0.004866960947057054,0.7509155202098972
sub-017,remember,alpha_beta_frontal_ratio,21,0.007278151375514105,0.0013925920281986,1.0,22,0.006868067233128458,-0.00017555386438575,1.0,True,0.00041008414238564734,0.05970881304242137
sub-017,remember,alpha_beta_occipital_ratio,21,-0.008024472777540327,0.0122057214637856,-1.0,22,-0.010147514905164053,0.0075259452461013,-1.0,True,0.002123042127623726,0.20921793635832095
sub-017,remember,alpha_beta_parietal_ratio,21,-0.009123759949388808,-0.0100953967486679,-1.0,22,-0.00889987824774338,-0.007146879630928599,-1.0,True,0.00022388170164542795,0.0251555915051079
sub-017,remember,alpha_beta_ratio,21,-0.004157944832655487,0.0047890880054006,-1.0,22,-0.004946131824715725,1.643148696604986e-05,-1.0,True,0.0007881869920602375,0.15935422265166538
sub-017,remember,alpha_beta_temporal_ratio,21,0.05666991495773568,0.0413157779111308,1.0,22,0.05233680591085687,0.0315087420271479,1.0,True,0.004333109046878808,0.08279276832940884
sub-017,remember,alpha_central,21,-0.005742022739572398,-0.0031216906004904,-1.0,22,-0.01501586222283353,-0.01501119428169965,-1.0,True,0.009273839483261131,0.6176028619361649
sub-017,remember,alpha_frontal,21,0.0002707079773336614,0.0412922987827182,1.0,22,-0.0030707927750683456,0.031058370447483198,-1.0,False,0.003341500752402007,1.0881557295339268
sub-017,remember,alpha_frontoparietal_diff,21,0.00912958281216828,0.0002157420354919,1.0,22,0.00974893749781017,0.0002832907681079,1.0,True,0.0006193546856418913,0.06353048070941189
sub-017,remember,alpha_frontoparietal_ratio,21,0.018941327279531968,-0.0087302300649315,1.0,22,0.01227663886432328,-0.010858941748103399,1.0,True,0.006664688415208687,0.5428756591168215
sub-017,remember,alpha_occipital,21,-0.013137413662407242,0.0139094496498538,-1.0,22,-0.013808574837919587,0.006018385239761,-1.0,True,0.0006711611755123442,0.04860466654888058
sub-017,remember,alpha_rel,21,-0.00841822520063215,0.0001746590438893,-1.0,22,-0.003156714484513651,0.00273943482436755,-1.0,True,0.005261510716118498,1.6667680089316437
